"Vuosi","Asuinpaikka","Kansalaisuus","Rikosryhmä","Tunnusluku","Oikeudessa tuomitut, rangaistusmääräyssakot ja rikesakot yhteensä (lkm)","Oikeudessa tuomitut (lkm)","Elinkautiseen vankeuteen tuomitut (lkm)","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen, valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä","Määräaikaiseen yhdistelmärangaistukseen, ehdottomaan vankeuteen,  valvontarangaistukseen tai yhdyskuntapalveluun tuomitut yhteensä (kk)","Yhdistelmärangaistukseen tuomitut","Ehdottomaan vankeuteen tuomitut","Valvontarangaistukseen tuomitut","Yhdyskuntapalveluun tuomitut","Ehdolliseen vankeuteen tuomitut","Aikaisempi rangaistus riittävä seuraamus","Rangaistusmääräyksellä sakkoon tuomitut (lkm)","Rangaistusmääräyksellä sakkoon tuomitut (laki: 754/2010)  (lkm)","Sakkomääräyksellä sakkoon tuomitut (lkm)","Muu seuraamus (lkm)","Rikesakko, alioikeudessa tuomitut (lkm)","Rikesakko (lkm)","Tuomitsematta jättäminen (lkm)","Syyte hylätty (lkm)","Asia rauennut (lkm)","Uhkasakko (lkm)","Syyksi luettuja rikoksia oikeudessa, rangaistusmääräyssakoissa ja rikesakoissa yhteensä (lkm)","Syyksi luettuja rikoksia oikeudessa (lkm)","Hylättyjä syytteitä yhteensä (lkm)","Rauenneita syytteitä yhteensä (lkm)"
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",31,7,0,0,0.0,0,0,0,0,2,0,0,24,0,0,0,0,0,0,0,0,33,9,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",30,7,0,0,0.0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,31,8,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","E. Liikennerikokset","Rangaistusten lukumäärä",51,7,0,1,0.0,0,1,0,0,3,0,0,9,35,0,0,0,0,0,1,0,52,8,0,1
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",40,0,0,0,0.0,0,0,0,0,0,0,0,7,33,0,0,0,0,0,0,0,40,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Rattijuopumus 23:3","Rangaistusten lukumäärä",3,2,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",4,4,0,1,0.0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",3,0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",16,10,0,1,0.0,0,1,0,0,3,0,0,6,0,0,0,0,1,0,1,0,25,19,0,2
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",2,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",7,4,0,0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,11,8,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Työrikokset 47 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",4,3,0,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,5,0,2
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",3,3,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",160,2,0,0,0.0,0,0,0,0,0,0,0,132,16,0,0,10,2,0,0,0,161,3,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",21,0,0,0,0.0,0,0,0,0,0,0,0,2,10,0,0,9,0,0,0,0,21,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",139,2,0,0,0.0,0,0,0,0,0,0,0,130,6,0,0,1,2,0,0,0,140,3,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Muut Aasian maat","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Yhteensä","Rangaistusten lukumäärä",8,3,0,2,0.0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,1,8,3,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","A.Omaisuusrikokset","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Näpistys 28:3","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Kavallus 28:4-6","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","C. Seksuaalirikokset","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Lapsen seksuaalinen hyväksikäyttö 20:6-7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Raiskaus, törkeä raiskaus 20:1-2","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Muut seksuaalirikokset 20:4-5, 8-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","D.Rikokset viranomaisia ja yleistä järjestystä vastaan, perätön lausuma","Rangaistusten lukumäärä",1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Virkamiehen vastustaminen 16:1-2","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Haitanteko virkamiehelle 16:3","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Perätön lausuma, väärän henkilötiedon, todistuksen antaminen 15:1-5, 16:5,8","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Muut rikokset viranomaisia ja yleistä järjestystä vastaan 15:6-11, 16:4, 6-7, 9-17, 17:1-22, 34a:1§1/2","Rangaistusten lukumäärä",1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","E. Liikennerikokset","Rangaistusten lukumäärä",2,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Liikenneturvallisuuden vaarantaminen 23:1","Rangaistusten lukumäärä",2,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Törkeä liikenneturvallisuuden vaarantaminen 23:2","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Rattijuopumus 23:3","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Törkeä rattijuopumus 23:4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Muu liikennejuopumus 23:5-7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Kulkuneuvon luovuttaminen juopuneelle 23:8","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Muut liikennerikokset 23:9-11","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","F. Muut rikoslakia vastaan tehdyt rikokset","Rangaistusten lukumäärä",2,2,0,2,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Aserikokset, terveyttä ja turvallisuutta vaarantavat rikokset 41, 44 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Tuhotyö, liikennetuhotyö 34:1-3, 34a:1§1/3,5","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Väärennys, rahan väärennys 33:1-5, 37:1-7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Sotilasrikokset 45 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Työrikokset 47 luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Ympäristörikokset 48 luku, 34a:1§1/4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Alkoholirikokset 50a luku","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Huumausainerikokset 50 luku","Rangaistusten lukumäärä",2,2,0,2,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Muut 11-14,18,24,25,30,38,40,48a,49,51 luvut, 34:4-11, 34a:1§1/1,3-5, 34a:2-5","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","G. Muita lakeja vastaan tehdyt rikokset","Rangaistusten lukumäärä",3,1,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,1,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Alkoholilaki 50a:4,6","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Tieliikennelaki 103§, 105a§, Ajoneuvolaki 96§, Ajokorttilaki 93§, 94§","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Laki järjestyksenvalvojista 26§, Kokoontumislaki 26§","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Oikeudenkäymiskaari 17:36, Laki oikeudenkäynnistä rikosasioissa 8:4-5","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Rikokset muita lakeja ja asetuksia vastaan","Rangaistusten lukumäärä",2,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Osenia","Rikosnimike tuntematon","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Yhteensä","Rangaistusten lukumäärä",31,11,0,2,0.0,0,2,0,0,4,0,0,14,3,0,0,3,0,0,0,0,92,72,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","A.Omaisuusrikokset","Rangaistusten lukumäärä",7,7,0,2,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Varkaus, törkeä varkaus 28:1-2, 34a:1","Rangaistusten lukumäärä",6,6,0,2,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Näpistys 28:3","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Kavallus 28:4-6","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Petos, vakuutus- ja maksuvälinepetos, maksuvälinerikos 36:1-4, 37:8-14","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Vero- ja avustusrikokset 29:1-8","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Ryöstö, kiristys 31:1-4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Vahingonteko 35:1-3, 34a:1/3 & 1/4","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Luvaton käyttö 28:7-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Kätkemisrikos, rahanpesu 32:1-10","Rangaistusten lukumäärä",1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Muut omaisuusrikokset 28:10-12, 36:5-7, 39:1-6, 46:1-12","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Moottorikulkuneuvon käyttövarkaus 28:9, 34a:1§11/3","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","B.Henkeen ja terveyteen kohdistuneet rikokset","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Tappo, murha, surma, lapsensurma 21:1-4, 34a:1§1/2,6,7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Törkeä pahoinpitely, tappeluun osallistuminen 21:6,12","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Pahoinpitely, lievä pahoinpitely 21:5,7","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Kuolemantuottamus 21:8-9","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Vammantuottamus 21:10-11","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020","Ei vakinaista asuinpaikkaa Suomessa","Ilman kansalaisuutta","Muut henkeen ja terveyteen kohdistuvat rikokset 12:6a,13-14, 22:1-6, 34a:1§1/2","Rangaistusten lukumäärä",0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
